ASSOCIATES FINANCIAL LIFE INSURANCE COMPANY OF TEXAS,IRVING,TX
SAN ANTONIO LIGHTHOUSE FOR THE BLIND,SAN ANTONIO,TX
ARAMCO ASSOCIATED COMPANY,HOUSTON,TX
GFI SOFTWARE INC.,AUSTIN,TX
"GFI USA, INC.",AUSTIN,TX
"EMERGE TECHNOLOGIES, INC.",COPPELL,TX
"FORGED PRODUCTS, INC.",HOUSTON,TX
"B. CATALANI, INC.",SAN ANTONIO,TX
"TYLER CARDIOVASCULAR CONSULTANTS, P.A",TYLER,TX
"TEXAS BACK INSTITUTE OPERATIONS, INC.",PLANO,TX
"LONGVIEW DISTRIBUTION II, LLC",LONGVIEW,TX
"HOSPICE OF WICHITA FALLS, INC.",WICHITA FALLS,TX
KINETICA DEEP WATER EXPRESS LLC,HOUSTON,TX
"PEACOCK ALLEY, INC.",DALLAS,TX
"PRODUCT HANDLING DESIGN, INC.",HASLET,TX
"BARTLETT ELECTRIC COOPERATIVE, INC.",BARTLETT,TX
"ANGELINA GATHERING COMPANY, LLC",HOUSTON,TX
"ROYAL EXPRESS., INC.",LAREDO,TX
"LSF8 GYPSUM HOLDINGS, L.P.",DALLAS,TX
FAIRMONT INSURANCE COMPANY,LEWISVILLE,TX
"BANE-MACHINERY, INC.",DALLAS,TX
SAN ANGELO AREA FOUNDATION,SAN ANGELO,TX
"ARROW GLOBAL ASSET DISPOSITION, INC.",AUSTIN,TX
"TEXAS METER AND DEVICE COMPANY, LLC",WACO,TX
BEBO DISTRIBUTING COMPANY INC.,PHARR,TX
"MI-SHER FLEET SPECIALIST, INC.",PONDER,TX
NATIONAL PROCESSING COMPANY,HOUSTON,TX
"ECHO FOOD GROUP, L.L.C.",DALLAS,TX
SK LUBRICANTS AMERICAS INC.,HOUSTON,TX
"ALTIRAS INDUSTRIAL SERVICES, L.L.C.",HOUSTON,TX
"MOMENTUM PLASTICS, LLC",HOUSTON,TX
"CHEMTRUSION, INC.",HOUSTON,TX
"NATIONWIDE RECOVERY SYSTEMS, LTD.",TYLER,TX
"PAN AMERICAN EXPRESS, INC.",LAREDO,TX
"SHIOLENO INDUSTRIES, INC.",ARLINGTON,TX
"M & G POLYMERS USA, LLC",HOUSTON,TX
TRANSAMERICAN TELECOMMUNICATIONS INCOPORATED,HOUSTON,TX
"ELITE LINE SERVICES, LLC",CARROLLTON,TX
"WEB TECHNOLOGY, INC.",DALLAS,TX
"PRECISE SOFTWARE SOLUTIONS, INC.",HOUSTON,TX
"ADVANTIS CERTIFIED STAFFING SOLUTIONS, INC",AUSTIN,TX
"GEOPHYSICAL ELECTRICAL SUPPLY, INC.",HOUSTON,TX
"HAMILTON FORM CO., LTD.",RICHLAND HILLS,TX
"INFOEXPERTS, INC.",RICHARDSON,TX
"INTERNATIONAL ROI SOLUTIONS, L.P.",SOUTHLAKE,TX
JUGGERNAUT MACHINERY LLC,JOURDANTON,TX
"MATERIAL MANAGEMENT RESOURCES, INC.",HOUSTON,TX
NET HOLDINGS INC,ABILENE,TX
"POINT 2 POINT GLOBAL SECURITY, INC.",ADDISON,TX
STRAVELIS INC,AUSTIN,TX
"WOW ENERGY, INC.",SUGAR LAND,TX
THE ROCKBRIDGE GROUP LLC,CEDAR PARK,TX
"WEST GULF MARINE, LTD",GALVESTON,TX
"DXI INDUSTRIES, INC.",HOUSTON,TX
"STELLA ENVIRONMENTAL SERVICES, LLC",HOUSTON,TX
"CANTEY & HANGER, L.L.P.",FORT WORTH,TX
"ROCKDALE BLACKHAWK, LLC",ROCKDALE,TX
"ENWATER SOLUTIONS, LLC",MIDLAND,TX
WATERBRIDGE RESOURCES LLC,HOUSTON,TX
SURFACE EQUIPMENT CORPORATION,TYLER,TX
"DILIGENT CONSULTING, INC.",SAN ANTONIO,TX
"WITTIGS OFFICE INTERIORS, INC.",SAN ANTONIO,TX
"DYNACON, INC.",BRYAN,TX
NUTRITIONAL PRODUCTS OF TEXAS INC,ARLINGTON,TX
REFRIGERATION VESSELS AND SYSTEMS CORPORATION,BRYAN,TX
THE MEDICAL CLINIC OF NORTH TEXAS P A,FORT WORTH,TX
"WYATT RESOURCES, INC.",FULSHEAR,TX
"SNOKE SPECIAL PRODUCTS COMPANY, INC.",JACKSONVILLE,TX
"COMPUCOM FINANCE, INC.",DALLAS,TX
"LONGVIEW ASPHALT, INC.",LONGVIEW,TX
"HEALTHSOUTH OF HOUSTON, INC.",SHENANDOAH,TX
"PISC INTERNATIONAL, INC.",HOUSTON,TX
"PARKER DRILLING MANAGEMENT SERVICES, LTD.",HOUSTON,TX
"GEONIX OPERATING, LP",KILGORE,TX
ALLIANCE GAS PRODUCTS CORPORATION,DALLAS,TX
FORNEY CORPORATION,ADDISON,TX
"JOE R. MAY OILFIELD PIPE & SUPPLY, LTD.",OVERTON,TX
"AMERICAN STEEL & ALUMINUM CO., INC.",GRAND PRAIRIE,TX
"ALPHA TESTING, INC.",DALLAS,TX
"EMR ELEVATOR, INC.",ARLINGTON,TX
JELEC INC,HOUSTON,TX
UMBILICALS INTERNATIONAL INC.,STAFFORD,TX
"IER, A WOLF INDUSTRIES COMAPNY",HUMBLE,TX
ARTEMIS INTERNATIONAL SOLUTIONS CORPORATION,AUSTIN,TX
DALLAS PLASTICS CORPORATION,MESQUITE,TX
BROOKS DEVELOPMENT AUTHORITY,SAN ANTONIO,TX
CAPITAL PLASTICS INT'L INC,SUGAR LAND,TX
"AMERITEX PIPE & PRODUCTS, LLC",SEGUIN,TX
"MURPHY WALL PRODUCTS INTERNATIONAL, INC.",FORT WORTH,TX
ENTERPRISE SERVICES LATIN AMERICA CORPORATION,HOUSTON,TX
"SYSCO FOOD SERVICES OF DALLAS, INC.",LEWISVILLE,TX
"BEARING SUPPLY CO. OF ODESSA, LTD",ODESSA,TX
"PARADIGM METALS, INCORPORATED",PFLUGERVILLE,TX
"EXPONENT TECHNOLOGIES, INC.",DALLAS,TX
MATAMOROS ENTERPRISES INC.,HOUSTON,TX
HOCHHEIM PRAIRIE INSURANCE,YOAKUM,TX
HANSON AGGREGATES NEW YORK LLC,IRVING,TX
"COMPURIZE, INC.",HOUSTON,TX
"ASC INTERNATIONAL, INC.",ARLINGTON,TX
TAS ENVIRONMENTAL SERVICES LP,FOREST HILL,TX
ODESSA SEPARATOR INC.,ODESSA,TX
"SHC-KPH, LP",KINGWOOD,TX
"RODEO DENTAL - MAIN STREET, PLLC",FORT WORTH,TX
"LATCH OIL, INC.",JASPER,TX
INTERNATIONAL CENTER FOR ENTREPRENEURIAL DEVELOPMENT INC,CYPRESS,TX
"INTERNATIONAL RAGS, LTD.",HOUSTON,TX
THE SAN ANTONIO REFINERY LLC,SAN ANTONIO,TX
"AMERICAN ONE SOURCE, INC.",WACO,TX
TM ADVERTISING LP,DALLAS,TX
"LYNCO ASSOCIATES, LTD.",HOUSTON,TX
"DALLAS COWBOYS MERCHANDISING, LTD.",DALLAS,TX
TRIPPAK EXPRESS 5128,DALLAS,TX
"BRUNDAGE MANAGEMENT COMPANY, INC.",SAN ANTONIO,TX
DMS-SOUTH/BAILEY TOOL LLC,LANCASTER,TX
"HUMDINGER EQUIPMENT, LTD.",LUBBOCK,TX
"WESTEL, INC.",AUSTIN,TX
"OPTECONN, LP",PLANO,TX
"REEF INDUSTRIES, INC.",HOUSTON,TX
"STOH VENTURES, INC.",SAN ANTONIO,TX
MURPHY AUDIE VA HOSPITAL,SAN ANTONIO,TX
NOETIX CORPORATION,AUSTIN,TX
WALLS INDUSTRIES LLC,FORT WORTH,TX
"MILLENNIUM PHYSICIANS ASSOCIATION, PLLC",THE WOODLANDS,TX
"EDGE ADHESIVES, INC.",FORT WORTH,TX
"TTS, INC",HOUSTON,TX
BAE SYSTEMS STEWART INC,HOUSTON,TX
"HEADWORKS, INC.",HOUSTON,TX
"IMAGING CENTER PARTNERSHIP, L.L.P.",DALLAS,TX
COCA COLA BOTTLING COMPANY OF THE SOUTHWEST,SAN ANTONIO,TX
"NUMO MANUFACTURING, INC.",KAUFMAN,TX
PROJEKT202 LLC,ADDISON,TX
SWIFT TECHNICAL SERVICES LLC,HOUSTON,TX
"ECONOMY GAS COMPANY, INC.",SPRING,TX
JOHN G AND MARIE STELLA KENEDY MEMORIAL FOUNDATION,CORPUS CHRISTI,TX
"FLOSPORTS, INC.",AUSTIN,TX
"LIPOTEC USA, INC.",LEWISVILLE,TX
"GROUP CBS, INC.",GAINESVILLE,TX
TAPFIN LLC,HOUSTON,TX
GULFEX HOLDINGS,SOUTH HOUSTON,TX
PANNELL KERR FORSTER OF TEXAS PC,HOUSTON,TX
TIDELAND SIGNAL CORPORATION,HOUSTON,TX
"SUBSEA SERVICES INTERNATIONAL, INC.",KATY,TX
"HUNT & HUNT, LTD.",HOUSTON,TX
"FUZZY'S INDUSTRIAL MAINTENANCE AND MANUFACTURE, LP",BORGER,TX
"CLETEX TRUCKING, INCORPORATED",CHANNELVIEW,TX
"WASTE MANAGEMENT OF RHODE ISLAND, INC.",HOUSTON,TX
TACO VILLA LIMITED,FORT WORTH,TX
"PARKVIEW REGIONAL HOSPITAL, INC.",MEXIA,TX
CENIKOR FOUNDATION,HOUSTON,TX
HOUSTON WELL SCREEN COMPANY,HOUSTON,TX
"JUPENG BIO, INC.",LEAGUE CITY,TX
"A & L VALVE AND FITTING, L.P.",HOUSTON,TX
"FUNKTIONAL BEVERAGES, INC.",TOMBALL,TX
"RIO MARINE, INC.",HOUSTON,TX
"SOUTHWESTERN CARPETS, LTD.",LEWISVILLE,TX
BUSINESS INTELLI SOLUTIONS INC.,FRISCO,TX
"STATEWIDE TRANSPORT, LLC",SAN ANTONIO,TX
"A. D. VISION, INC",HOUSTON,TX
"MCLANE GROUP INTERNATIONAL, L.P.",HOUSTON,TX
GROTH CORPORATION,STAFFORD,TX
JAMES HELWIG & SON INC,DALLAS,TX
"NETHERLAND, SEWELL & ASSOC,INC",DALLAS,TX
"TOPPAN PRINTING COMPANY (AMERICA), INC.",ROUND ROCK,TX
"TEXAS OUTDOOR POWER EQUIPMENT DISTRIBUTORS, INC.",GEORGETOWN,TX
SWOFFORD ELECTRIC SUPPLY CORP,GRAND PRAIRIE,TX
DIRECT SCAFFOLD SUPPLY LP,HOUSTON,TX
"AAP METALS, LLC",DALLAS,TX
GLASS OPERATING LLC,WACO,TX
"INTEGRATED TECHNICAL PRODUCTS, LLC",DALLAS,TX
"MEXICORP, LLC",SUGAR LAND,TX
"PERFORMANCE ALLOYS, LLC",HOUSTON,TX
"PARKER PRODUCTS, INC.",FORT WORTH,TX
"DAC INTERNATIONAL, INC.",AUSTIN,TX
"WENCAR, INC.",CORPUS CHRISTI,TX
"DEE KING TRUCKING, L.P.",AMARILLO,TX
"ADCETERA DESIGN STUDIO, INC.",HOUSTON,TX
"VALERO PARTNERS WYNNEWOOD, LLC",SAN ANTONIO,TX
"J AND L HOLDING COMPANY, INC.",HOUSTON,TX
"JACK BLACK, L.L.C.",COPPELL,TX
ALL-PLASTICS LLC,ADDISON,TX
BAKKENLINK PIPELINE LLC,HOUSTON,TX
"MIDLOTHIAN ENERGY, LLC",MIDLOTHIAN,TX
"HOYA LENS OF AMERICA, INC.",LEWISVILLE,TX
"GULF COAST OIL & GAS INDUSTRIES, L.L.C.",HOUSTON,TX
"B.YOND, INC.",FRISCO,TX
"GRAVES, DOUGHERTY, HEARON & MOODY, A PROFESSIONAL CORPORATION",AUSTIN,TX
"WENZEL ASSOCIATES, INC.",AUSTIN,TX
SHORE TERMINALS LLC,SAN ANTONIO,TX
WELDFIT CORPORATION,HOUSTON,TX
LOGGINS MEAT COMPANY INC.,TYLER,TX
"PLAZA SPECIALTY HOSPITAL, LLC",HOUSTON,TX
"TRITON SUPPLY, INC.",ARLINGTON,TX
PRESSURE SYSTEMS INTERNATIONAL INC,SAN ANTONIO,TX
"EMISSION MONITORING SERVICE, INC.",BAYTOWN,TX
"SCOBEY MOVING & STORAGE, LTD.",SAN ANTONIO,TX
"ODYSSEY INFORMATION SERVICES, INC.",PLANO,TX
AVO USA INC,DALLAS,TX
"CENTURY PAYMENTS, INC.",FRISCO,TX
VAREL MINING AND INDUSTRIAL LLC,CARROLLTON,TX
"AINSWORTH TRUCKING, L.P.",ROBSTOWN,TX
SEVEN SEAS MARITIME SERVICES INC.,HOUSTON,TX
ROYAL BUSINESS FORMS INC.,ARLINGTON,TX
PREMIUM OILFIELD TECHNOLOGIES LLC,HOUSTON,TX
"ARRINGTON SAWMILL, INC.",JACKSONVILLE,TX
"WILSON & ASSOCIATES, INC.",DALLAS,TX
"SCHUFF STEEL - GULF COAST, INC.",HUMBLE,TX
"PRODUCT SUPPORT SERVICES, INC",COPPELL,TX
"NOVENTIS, INC.",HOUSTON,TX
DOUGLAS-GUARDIAN SERVICES CORPORATION,HOUSTON,TX
"ADAM'S EXTRACT & SPICE, LLC",GONZALES,TX
"LAMAR POWER PARTNERS, L.P.",PARIS,TX
"AMERI-FAB, LLC",WEATHERFORD,TX
OPTIMUM RE INSURANCE COMPANY,DALLAS,TX
"YUMI ICE CREAM COMPANY, INC.",THE COLONY,TX
"DNV KEMA RENEWABLES, INC.",KATY,TX
"ADAMS VALVES, INC.",HOUSTON,TX
"NEXT FINANCIAL GROUP, INC",HOUSTON,TX
KING TERRAIN CORPORATION,SEGUIN,TX
INTERA INCORPORATED,AUSTIN,TX
"INLAND SERVICE CORPORATION, LLC",FORT HOOD,TX
RADIOLOGY ASSOCIATES OF NORTH TEXAS,FORT WORTH,TX
"AMFM BROADCASTING, INC.",SAN ANTONIO,TX
"ANDREWS TRANSPORT, L.P.",HALTOM CITY,TX
"TBC, INC.",AMARILLO,TX
"TEXAS CORRUGATORS - AUSTIN DIVISION, INC.",HUTTO,TX
"EARTH911, INC.",FRISCO,TX
"QUEST RESOURCE MANAGEMENT GROUP, LLC",THE COLONY,TX
"CORRUGATED CONCEPTS & PACKAGING, INC.",HOUSTON,TX
"DELFINGEN US-TEXAS, L.P.",EL PASO,TX
KURITA AMERICA INC.,CARROLLTON,TX
"CREDIT UNION RESOURCES, INC.",PLANO,TX
"3E NDT, L.L.C.",LA PORTE,TX
"CENTRO DE SALUD FAMILIAR LA FE, INC.",EL PASO,TX
"ABLE INDUSTRIAL, LLC",DEER PARK,TX
"AMERICAN FIRE SYSTEMS, INC.",HOUSTON,TX
"LONE STAR RAGS, INC.",HOUSTON,TX
"FLASH FUEL, LP",SAN ANTONIO,TX
"LEVY ENTERPRISES, INC.",DALLAS,TX
AMERICAN WYOTT CORPORATION,ALLEN,TX
KVAERNER AMERICAS INC.,HOUSTON,TX
"MATT MOORE FEED COMPANY, INC.",NAVASOTA,TX
MULTI-METAL & MFG. CO. INC.,ROCKWALL,TX
"JANCO FOODS, INC.",HOUSTON,TX
COCKRELL PRINTING CO.,FORT WORTH,TX
CAPSTAR RADIO OPERATING COMPANY,SAN ANTONIO,TX
"LUBBOCK ELECTRIC CO., INC.",LUBBOCK,TX
"ADAPTIVE IMAGING SOLUTIONS, LTD.",DALLAS,TX
US EDUCATION FINANCE CORP,WACO,TX
MOOD MEDIA NORTH AMERICA HOLDINGS CORP.,AUSTIN,TX
FIS ENERGY SYSTEMS INC.,HOUSTON,TX
"SPARKMAN INDUSTRIES, INC.",VICTORIA,TX
GLASSCRAFT DOOR MANUFACTURING CORPORATION,HOUSTON,TX
EAST TEXAS MEDICAL CENTER-CARTHAGE,CARTHAGE,TX
"STANDARD HARDWARE, INC.",EULESS,TX
"CATHOLIC CHARITIES OF DALLAS, INC.",DALLAS,TX
"FC BACKGROUND, LLC",DALLAS,TX
DEAF SMITH COUNTY HOSPITAL,HEREFORD,TX
"SYSTEL, INC.",SUGAR LAND,TX
"DIGITAL AIR CONTROL, INC.",HOUSTON,TX
USON LP.,HOUSTON,TX
BPI TECHNOLOGIES CORPORATION,IRVING,TX
"VOESTALPINE BOHLER WELDING USA, INC.",SUGAR LAND,TX
"IRVING TOOL & MFG. CO., INC.",GARLAND,TX
"SANTA CRUZ BIOTECHNOLOGY, INC.",DALLAS,TX
LONE STAR COMMUNITY HEALTH CENTER,CONROE,TX
"J-MAC TOOL, INC.",FORT WORTH,TX
"HONGHUA AMERICA, LLC",HOUSTON,TX
"CONSOLIDATED PRESSURE CONTROL, LLC",CONROE,TX
"CUSTOM CHEMICAL SERVICES, LLC",HITCHCOCK,TX
EXPANDTREE INC,AUSTIN,TX
"GENERAL CRANE SERVICE, INC.",HOUSTON,TX
MCS/TEXAS DIRECT INC,FORT WORTH,TX
"PLASTIC MOLDING TECHNOLOGY, INC.",EL PASO,TX
"SOLAR MOD SYSTEMS, INC",PLANO,TX
"SWANBERG USA, INC.",HOUSTON,TX
THREE CHEESE GUYS LLC,FORT WORTH,TX
"UBM ENTERPRISE, INC.",DALLAS,TX
"UNITED GALVANIZING, INC.",HOUSTON,TX
"VAHLE, INCORPORATED",KATY,TX
ENERGY EQUIPMENT CORPORATION,HOUSTON,TX
ST GILES LIVING CENTER INC,LUFKIN,TX
"BEST FENDER PRODUCTS, INC.",MOUNT PLEASANT,TX
TOLTEQ GROUP LLC,CEDAR PARK,TX
"CHAMPION RENTALS, INC.",HOUSTON,TX
NEW MERIDIAN CORPORATION,AUSTIN,TX
"G. BRADFORD COMPANY, INC.",CORPUS CHRISTI,TX
"WINGFOOT ENTERPRISES, INC.",SPRING,TX
"ONYX CONTRACTORS OPERATIONS, LP",MIDLAND,TX
"ELIOT MANAGEMENT GROUP, LLC",FORT WORTH,TX
"BAM PROPANE CONSULTANTS, INC.",FORT WORTH,TX
NORTHWEST BUTANE GAS CO.,CARROLLTON,TX
DENTON COUNTY MHMR CENTER,DENTON,TX
PLILER INTERNATIONAL TRUCKS,LONGVIEW,TX
"MIA MANUFACTURING, INC.",HOUSTON,TX
A PLUS FAMILY CARE,SAN ANTONIO,TX
BIOBRIDGE GLOBAL,SAN ANTONIO,TX
"UT&F HOLDINGS, LLC",HOUSTON,TX
"GENPAK SOUTHWEST, LP",CARTHAGE,TX
"SCHUMACHER INTERNATIONAL, INC.",HOUSTON,TX
"WILLIAMS GIN & GRAIN, INC.",FROST,TX
"BAKERY EXPRESS OF CENTRAL TEXAS, LP",LEWISVILLE,TX
"DELTA GRANITE AND MARBLE, INC.",SAN ANTONIO,TX
NEMA ENCLOSURE MFG CORP,HOUSTON,TX
"FOOD SOURCE, INC.",MCKINNEY,TX
"EXCEL GARMENT MANUFACTURING, LTD.",EL PASO,TX
COMANCHE COUNTY MEDICAL CENTER COMPANY,COMANCHE,TX
"PRECISION POWERED PRODUCTS, INC.",HOUSTON,TX
U-HAUL CO. OF TEXAS,GRAND PRAIRIE,TX
"HOUSE OF CARPETS, INC.",EL PASO,TX
THE WEST TEXAS REHABILITATION CENTER,ABILENE,TX
"PREMIER COIL SOLUTIONS, INC.",WALLER,TX
"LINCO-ELECTROMATIC, INC.",MIDLAND,TX
"MARCO SUPPLY, INC.",CLEBURNE,TX
"BWFS INDUSTRIES, LLC",HOUSTON,TX
"BHL INTERNATIONAL, INC.",HOUSTON,TX
DATABANK HOLDINGS LTD.,DALLAS,TX
"S & B INFRASTRUCTURE, LTD.",HOUSTON,TX
DRILLING SPECIALTIES CO LLC,THE WOODLANDS,TX
ROBBINS PARKING TEXAS LP,DALLAS,TX
"UNIQUE VALVE & INSTRUMENTATION COMPANY, L.P.",SUGAR LAND,TX
DIRECT SOURCE MEAT PROCESSING LP,SAN ANTONIO,TX
"ALEGACY EQUIPMENT, LLC",WALLER,TX
"A. J. FOYT ENTERPRISES, INC.",WALLER,TX
"DANMAR INDUSTRIES, INC.",HOUSTON,TX
I MHS-CHC L P,DALLAS,TX
FEATHERLITE BUILDING PRODUCTS CORPORATION,AUSTIN,TX
"MAHARD FEED MILL, INC.",PROSPER,TX
"WELLS INDUSTRIES, L.L.C.",EL PASO,TX
"ENCOMPASS HOME HEALTH OF DFW, LLC",DALLAS,TX
"ELTAMD, INC.",FARMERS BRANCH,TX
"FIVE-STAR ELECTRIC MOTORS, INC.",SAN ANTONIO,TX
"DEARMOND FUELS, LLC",PEARLAND,TX
"ASI SIGN SYSTEMS, INC.",IRVING,TX
"NW COMMUNICATIONS OF TEXAS, INC.",DALLAS,TX
"GREEN COUNTRY EQUIPMENT, LLC",DALHART,TX
"CAMERON WORKS, INC.",BROWNSVILLE,TX
"AMERICAN EQUIPMENT & TRAILER, INC.",AMARILLO,TX
STANDARD AUTOMATION & CONTROL LP,HOUSTON,TX
RESTLAND FUNERAL HOME INC,DALLAS,TX
SOUTHSTAR LLC,FORT WORTH,TX
WESTBURY COMMUNITY HOSPITAL LLC,HOUSTON,TX
"LIFELINE ENERGY INTERNATIONAL, INC.",SUGAR LAND,TX
"SOFT AIR USA, INC.",GRAPEVINE,TX
"KENNEY INDUSTRIES, INC.",DALLAS,TX
N A CAR2GO LLC,AUSTIN,TX
GATEWAY COMMUNITY HEALTH CENTER INC,LAREDO,TX
BUXTON COMPANY,FORT WORTH,TX
"DUNN HEAT EXCHANGERS, INC.",TEXAS CITY,TX
"NATIONAL TANK & EQUIPMENT, LLC",AUSTIN,TX
PACE CAR CORP,SPRING,TX
"EDEN HOME, INC.",NEW BRAUNFELS,TX
FITTINGS UNLIMITED INCORPORATED,ARLINGTON,TX
L THREE INC,HOUSTON,TX
LUMMUS CONSULTANTS INTERNATIONAL LLC,HOUSTON,TX
ATCO STRUCTURES & LOGISTICS (USA) INC.,SPRING,TX
"MAGNUM TECHNICAL SERVICES, INC.",SCHERTZ,TX
"HEARD, LINEBARGER, GRAHAM, GOGGAN, BLAIR, PENA & SAMPSON",SAN ANTONIO,TX
"QUALITY MUFFLERS, INCORPORATED",SAN ANTONIO,TX
"VETOQUINOL U.S.A., INC.",FORT WORTH,TX
"U B M, INC",DALLAS,TX
"TYLEX, INC.",TYLER,TX
GLEN H WOMACK,ODESSA,TX
"MED-SURGE HOLDINGS, INC.",DALLAS,TX
DESIGN GALLERY LTD,LEWISVILLE,TX
GENERAL MAGNAPLATE CORPORATION,ARLINGTON,TX
"GOODWILL INDUSTRIES OF DALLAS, INC.",DALLAS,TX
"DYNASOL, L.L.C.",HOUSTON,TX
"EVERGE GROUP, LLC",PLANO,TX
"EVERGE INTERESTS, INC.",PLANO,TX
PRODUCERS VIDEO AUCTION,PLANO,TX
CITY OF HARLINGEN WATERWORKS SYSTEM,HARLINGEN,TX
"AMERICAN HOMESTAR OF LANCASTER, LP",LEAGUE CITY,TX
ALAMO TRANSFORMER SUPPLY COMPANY,SAN ANTONIO,TX
CENTEX BEVERAGE INC,AUSTIN,TX
"DOUBLE EAGLE STRATEGIES, LLC",BOERNE,TX
DALLAS WASTE DISPOSAL & RECYCLING INC,DALLAS,TX
"HARDWOOD PRODUCTS, INC.",HOUSTON,TX
T W F DISTRIBUTING CO INC,HOUSTON,TX
HUTCHISON HAYES SEPARATION INC.,HOUSTON,TX
"BRC INTERNATIONAL, LLC",BAYTOWN,TX
LTHM HOUSTON - OPERATIONS LLC,HOUSTON,TX
"B-P SUPPLY, INC.",ANDREWS,TX
SAMSUNG ENGINEERING AMERICA INC.,HOUSTON,TX
CAYMAN SERVICES,HOUSTON,TX
"TERRELL HEALTHCARE, LP",TERRELL,TX
Z-ACQUISITION GROUP LLC,DALLAS,TX
TECHNOLOGY CONTAINER CORP.,DESOTO,TX
"MOVE SOLUTIONS, LTD.",DALLAS,TX
"FLUOR PROCUREMENT INTERNATIONAL, LLC",IRVING,TX
"LONE STAR GLOBAL ACQUISITIONS, LTD.",DALLAS,TX
"HAYES & STOLZ INDUSTRIAL MANUFACTURING COMPANY, LLC",BURLESON,TX
DOOSAN TURBOMACHINERY SERVICES INC.,LA PORTE,TX
"REFINED TECHNOLOGIES, INC.",SPRING,TX
THE HALLGREN COMPANY,LUBBOCK,TX
"AGUIRRE RODEN, INC.",DALLAS,TX
"ROBROY INDUSTRIES-TEXAS, LLC",GILMER,TX
"OSMG, INC.",DALLAS,TX
"WHITE ROCK NETWORKS, INC A DE CORP",RICHARDSON,TX
"AUSTIN CENTER FOR OUTPATIENT SURGERY, L.P.",AUSTIN,TX
"SHOPCO U.S.A., INC.",HOUSTON,TX
"WINBURN MILK COMPANY, INC.",SULPHUR SPRINGS,TX
EAST TEXAS LIGHTHOUSE FOR THE BLIND,TYLER,TX
GLEN ROSE MEDICAL CENTER EMPLOYEE CORP.,GLEN ROSE,TX
"BAUMANN SPRINGS USA, INC.",GRAND PRAIRIE,TX
"PUROLATOR EFP, LLC",HOUSTON,TX
"COOKSEY COMMUNICATIONS, INC.",IRVING,TX
R W WORTHAM III,HOUSTON,TX
"PARAGON SALES COMPANY, INC.",DALLAS,TX
"ULTRA ELECTRONICS ADVANCED TACTICAL SYSTEMS, INC.",AUSTIN,TX
BRUSHY CREEK MUNICIPAL UTILITY DISTRICT,ROUND ROCK,TX
"PIPE EXCHANGE, LLC",HOUSTON,TX
"HPHG, LLC",LUBBOCK,TX
"WESTAIR GAS & EQUIPMENT, LP",ABILENE,TX
"INTERSTATE TREATING, INC.",ODESSA,TX
"MCCONNELL & JONES, LLP",HOUSTON,TX
"PROFESSIONAL JANITORIAL SERVICE OF HOUSTON, INC.",HOUSTON,TX
"RIO GRANDE STEEL, LTD.",EDINBURG,TX
"PAL-CON, LLC",STEPHENVILLE,TX
"MCDEMOTT INTERNATIONAL, INC",HOUSTON,TX
"APPLIED AVIONICS, INC.",FORT WORTH,TX
"TURBO DRILL INDUSTRIES, INC.",CONROE,TX
"BARTON CREEK SENIOR LIVING CENTER, INC.",AUSTIN,TX
"DUN TRANSPORTATION & STRINGING, INC.",SHERMAN,TX
"STAGELIGHT, INC.",HOUSTON,TX
"ALAN PLUMMER AND ASSOCIATES, INC.",FORT WORTH,TX
QUANEX SCREENS LLC,HOUSTON,TX
NATIONAL HEALTH INSURANCE COMPANY,ARLINGTON,TX
SKYLLA ENGINEERING LTD.,HUMBLE,TX
TECHNOGRAPHIX LLC,FORT WORTH,TX
"FIBER SYSTEMS INTERNATIONAL, INC.",ALLEN,TX
"COWTOWN MATERIALS, INC.",FORT WORTH,TX
MEMORIAL HERMANN ORTHOPEDIC & SPINE HOSPITAL,BELLAIRE,TX
"MORGAN NEWTON COMPANY, L.P.",PLANO,TX
"ALEREON, INC.",AUSTIN,TX
"TOP HAY, LLC",HOUSTON,TX
"COOPER & SCULLY, P.C",DALLAS,TX
PRODUCERS LIVESTOCK AUCTION COMPANY INC,SAN ANGELO,TX
AMARILLO DIAGNOSTIC CLINIC PA,AMARILLO,TX
"KESTE, LLC",PLANO,TX
DIGITAL PHARMACIST INC.,AUSTIN,TX
SPECIAL BLDG MATERIALS,SAN ANTONIO,TX
"MEMBER'S BUILDING MAINTENANCE, LLC.",DALLAS,TX
"AMVENSYS TELECOM HOLDINGS, LLC",HOUSTON,TX
MONTGOMERY COUNTY HOSPITAL DISTRICT PUBLIC FACILITY CORPORATION,CONROE,TX
"AGGIETECH ENERGY SERVICES, LLC",MIDLAND,TX
"BLUE RIBBON TECHNOLOGY, INC.",HOUSTON,TX
BELLSOUTH CORPORATION HEALTHCARE TRUST RETIREES,SAN ANTONIO,TX
APPTRICITY CORPORATION,IRVING,TX
"M-TEX INDUSTRIAL SUPPLY CO., INC.",LAVON,TX
PANDA PATRIOT LLC,DALLAS,TX
"J. R., INC.",CONVERSE,TX
"SERIMAX NORTH AMERICA, LLC",HOUSTON,TX
"STARRFOAM MANUFACTURING, INC.",ARLINGTON,TX
SECURADYNE SYSTEMS TEXAS LLC,CARROLLTON,TX
"EXTREME FAB, INC.",HOUSTON,TX
SOUTHDOWN INC.,HOUSTON,TX
"HEALTH CARE TEMPORARIES, INC",HOUSTON,TX
"AFFILIATED TELEPHONE, INC.",PLANO,TX
